      Date : 30.Aug.2019                                Time : 9:44:52 AM

                            Input Data : PV
                            Controller : Proportional Control
                            Set Point  : 15.00
                                    kp : 3.00

     TIME (Sec)        PV (CM)     PV (Volts)      CP (in %)     Error(in%)     
         253.61          13.63           2.73          66.47           5.49
         253.73          13.63           2.73          66.47           5.49
         253.86          13.63           2.73          66.47           5.49
         254.00          13.63           2.73          66.47           5.49
         254.14          13.63           2.73          66.47           5.49
         254.27          13.63           2.73          66.47           5.49
         254.41          13.63           2.73          66.47           5.49
         254.55          13.63           2.73          66.47           5.49
         254.67          13.63           2.73          66.47           5.49
         254.79          13.63           2.73          66.47           5.49
         254.92          13.63           2.73          66.47           5.49
         255.04          13.63           2.73          66.47           5.49
         255.17          13.63           2.73          66.47           5.49
         255.29          13.63           2.73          66.47           5.49
         255.42          13.63           2.73          66.47           5.49
         255.54          13.63           2.73          66.47           5.49
         255.67          13.63           2.73          66.47           5.49
         255.79          13.63           2.73          66.47           5.49
         255.92          13.63           2.73          66.47           5.49
         256.04          13.63           2.73          66.47           5.49
         256.17          13.63           2.73          66.47           5.49
         256.29          13.63           2.73          66.47           5.49
         256.42          13.63           2.73          66.47           5.49
         256.54          13.63           2.73          66.47           5.49
         256.67          13.63           2.73          66.47           5.49
         256.79          13.63           2.73          66.47           5.49
         256.92          13.63           2.73          66.47           5.49
         257.04          13.63           2.73          66.47           5.49
         257.17          13.63           2.73          66.47           5.49
         257.31          13.63           2.73          66.47           5.49
         257.43          13.63           2.73          66.47           5.49
         257.56          13.63           2.73          66.47           5.49
         257.68          13.63           2.73          66.47           5.49
         257.80          13.63           2.73          66.47           5.49
         257.93          13.63           2.73          66.47           5.49
         258.05          13.63           2.73          66.47           5.49
         258.18          13.63           2.73          66.47           5.49
         258.30          13.63           2.73          66.47           5.49
         258.43          13.63           2.73          66.47           5.49
         258.55          13.63           2.73          66.47           5.49
         258.68          13.63           2.73          66.47           5.49
         258.80          13.63           2.73          66.47           5.49
         259.07          13.63           2.73          66.47           5.49
         259.20          13.63           2.73          66.47           5.49
         259.32          13.63           2.73          66.47           5.49
         259.45          13.63           2.73          66.47           5.49
         259.57          13.63           2.73          66.47           5.49
         259.70          13.63           2.73          66.47           5.49
         259.82          13.63           2.73          66.47           5.49
         259.94          13.63           2.73          66.47           5.49
         260.07          13.63           2.73          66.47           5.49
         260.19          13.63           2.73          66.47           5.49
         260.32          13.63           2.73          66.47           5.49
         260.44          13.63           2.73          66.47           5.49
         260.57          13.63           2.73          66.47           5.49
         260.69          13.63           2.73          66.47           5.49
         260.82          13.63           2.73          66.47           5.49
         260.94          13.63           2.73          66.47           5.49
         261.07          13.63           2.73          66.47           5.49
         261.19          13.63           2.73          66.47           5.49
         261.32          13.63           2.73          66.47           5.49
         261.44          13.63           2.73          66.47           5.49
         261.57          13.63           2.73          66.47           5.49
         261.69          13.63           2.73          66.47           5.49
         261.82          13.63           2.73          66.47           5.49
         261.94          13.63           2.73          66.47           5.49
         262.07          13.63           2.73          66.47           5.49
         262.19          13.63           2.73          66.47           5.49
         262.32          13.63           2.73          66.47           5.49
         262.44          13.63           2.73          66.47           5.49
         262.56          13.63           2.73          66.47           5.49
         262.69          13.63           2.73          66.47           5.49
         262.81          13.63           2.73          66.47           5.49
         262.94          13.63           2.73          66.47           5.49
         263.06          13.63           2.73          66.47           5.49
         263.19          13.63           2.73          66.47           5.49
         263.31          13.63           2.73          66.47           5.49
         263.44          13.63           2.73          66.47           5.49
         263.56          13.63           2.73          66.47           5.49
