      Date : 30.Aug.2019                                Time : 9:50:25 AM

                            Input Data : PV
                            Controller : P&D Control
                            Set Point  : 15.00
                                    kp : 03.00
                                    kd : 0.01

     TIME (Sec)        PV (CM)     PV (Volts)      CP (in %)     Error(in%)     
         362.68          12.35           2.47          81.45          10.59
         362.81          12.35           2.47          81.45          10.59
         362.93          12.35           2.47          81.45          10.59
         363.06          12.35           2.47          81.45          10.59
         363.18          12.35           2.47          81.45          10.59
         363.31          12.35           2.47          81.45          10.59
         363.43          12.35           2.47          81.45          10.59
         363.56          12.35           2.47          81.45          10.59
         363.68          12.35           2.47          81.45          10.59
         363.81          12.35           2.47          81.45          10.59
         363.93          12.35           2.47          81.45          10.59
         364.05          12.35           2.47          81.45          10.59
         364.18          12.35           2.47          81.45          10.59
         364.30          12.35           2.47          81.45          10.59
         364.43          12.35           2.47          81.45          10.59
         364.55          12.35           2.47          81.45          10.59
         364.68          12.35           2.47          81.45          10.59
         364.80          12.35           2.47          81.45          10.59
         364.93          12.35           2.47          81.45          10.59
         365.05          12.35           2.47          81.45          10.59
         365.18          12.35           2.47          81.45          10.59
         365.30          12.35           2.47          81.45          10.59
         365.43          12.35           2.47          81.45          10.59
         365.55          12.35           2.47          81.45          10.59
         365.68          12.35           2.47          81.45          10.59
         365.82          12.35           2.47          81.45          10.59
         365.95          12.35           2.47          81.45          10.59
         366.09          12.35           2.47          81.45          10.59
         366.23          12.35           2.47          81.45          10.59
         366.35          12.35           2.47          81.45          10.59
         366.47          12.35           2.47          81.45          10.59
         366.60          12.35           2.47          81.45          10.59
         366.72          12.35           2.47          81.45          10.59
         366.85          12.35           2.47          81.45          10.59
         366.97          12.35           2.47          81.45          10.59
         367.10          12.35           2.47          81.45          10.59
         367.22          12.35           2.47          81.45          10.59
         367.35          12.35           2.47          81.45          10.59
         367.49          12.35           2.47          81.45          10.59
         367.63          12.35           2.47          81.45          10.59
         367.77          12.35           2.47          81.45          10.59
         367.91          12.35           2.47          81.45          10.59
         368.05          12.35           2.47          81.45          10.59
         368.18          12.35           2.47          81.45          10.59
         368.32          12.35           2.47          81.45          10.59
         368.44          12.35           2.47          81.45          10.59
         368.58          12.35           2.47          81.45          10.59
         368.72          12.35           2.47          81.45          10.59
         368.84          12.35           2.47          81.45          10.59
         368.99          12.35           2.47          81.45          10.59
         369.13          12.35           2.47          81.45          10.59
         369.25          12.35           2.47          81.45          10.59
         369.38          12.35           2.47          81.45          10.59
         369.50          12.35           2.47          81.45          10.59
         369.63          12.35           2.47          81.45          10.59
         369.75          12.35           2.47          81.45          10.59
         369.88          12.35           2.47          81.45          10.59
         370.00          12.35           2.47          81.45          10.59
         370.13          12.35           2.47          81.45          10.59
         370.25          12.35           2.47          81.45          10.59
         370.38          12.35           2.47          81.45          10.59
         370.50          12.35           2.47          81.45          10.59
         370.63          12.35           2.47          81.45          10.59
         370.75          12.35           2.47          81.45          10.59
         370.88          12.35           2.47          81.45          10.59
         371.00          12.35           2.47          81.45          10.59
         371.13          12.35           2.47          81.45          10.59
         371.25          12.35           2.47          81.45          10.59
         371.38          12.35           2.47          81.45          10.59
         371.50          12.35           2.47          81.45          10.59
         371.62          12.35           2.47          81.45          10.59
         371.75          12.35           2.47          81.45          10.59
         371.87          12.35           2.47          81.45          10.59
         372.00          12.35           2.47          81.45          10.59
         372.12          12.35           2.47          81.45          10.59
         372.25          12.35           2.47          81.45          10.59
         372.37          12.35           2.47          81.45          10.59
         372.50          12.35           2.47          81.45          10.59
         372.62          12.35           2.47          81.45          10.59
         372.75          12.35           2.47          81.45          10.59
         372.87          12.35           2.47          81.45          10.59
         373.00          12.35           2.47          81.45          10.59
         373.12          12.35           2.47          81.45          10.59
         373.25          12.35           2.47          81.45          10.59
         373.37          12.35           2.47          81.45          10.59
         373.50          12.35           2.47          81.45          10.59
         373.62          12.45           2.49          80.28           10.2
         373.75          12.45           2.49          80.28           10.2
         373.87          12.35           2.47          81.45          10.59
         373.99          12.45           2.49          80.28           10.2
         374.12          12.45           2.49          80.28           10.2
         374.24          12.45           2.49          80.28           10.2
         374.37          12.45           2.49          80.28           10.2
         374.49          12.45           2.49          80.28           10.2
         374.62          12.45           2.49          80.28           10.2
         374.74          12.45           2.49          80.28           10.2
         374.87          12.45           2.49          80.28           10.2
         374.99          12.45           2.49          80.28           10.2
         375.12          12.45           2.49          80.28           10.2
         375.24          12.45           2.49          80.28           10.2
         375.37          12.45           2.49          80.28           10.2
         375.49          12.45           2.49          80.28           10.2
         375.62          12.45           2.49          80.28           10.2
         375.74          12.45           2.49          80.28           10.2
         375.87          12.45           2.49          80.28           10.2
         375.99          12.45           2.49          80.28           10.2
         376.12          12.45           2.49          80.28           10.2
         376.24          12.45           2.49          80.28           10.2
         376.37          12.45           2.49          80.28           10.2
         376.49          12.45           2.49          80.28           10.2
         376.61          12.45           2.49          80.28           10.2
         376.74          12.45           2.49          80.28           10.2
         376.86          12.45           2.49          80.28           10.2
         376.99          12.45           2.49          80.28           10.2
         377.11          12.45           2.49          80.28           10.2
         377.24          12.45           2.49          80.28           10.2
         377.36          12.45           2.49          80.28           10.2
         377.49          12.45           2.49          80.28           10.2
         377.61          12.45           2.49          80.28           10.2
         377.74          12.45           2.49          80.28           10.2
         377.86          12.45           2.49          80.28           10.2
         377.99          12.45           2.49          80.28           10.2
         378.11          12.45           2.49          80.28           10.2
         378.24          12.45           2.49          80.28           10.2
         378.36          12.45           2.49          80.28           10.2
         378.49          12.45           2.49          80.28           10.2
         378.61          12.45           2.49          80.28           10.2
         378.75          12.45           2.49          80.28           10.2
         378.88          12.45           2.49          80.28           10.2
         379.00          12.45           2.49          80.28           10.2
         379.13          12.45           2.49          80.28           10.2
         379.25          12.45           2.49          80.28           10.2
         379.38          12.45           2.49          80.28           10.2
         379.50          12.45           2.49          80.28           10.2
         379.63          12.45           2.49          80.28           10.2
         379.75          12.45           2.49          80.28           10.2
         379.88          12.45           2.49          80.28           10.2
         380.00          12.45           2.49          80.28           10.2
         380.13          12.45           2.49          80.28           10.2
         380.25          12.45           2.49          80.28           10.2
         380.38          12.45           2.49          80.28           10.2
         380.50          12.45           2.49          80.28           10.2
         380.63          12.45           2.49          80.28           10.2
         380.75          12.45           2.49          80.28           10.2
         380.88          12.45           2.49          80.28           10.2
         381.00          12.45           2.49          80.28           10.2
         381.13          12.45           2.49          80.28           10.2
         381.25          12.45           2.49          80.28           10.2
         381.37          12.45           2.49          80.28           10.2
         381.50          12.45           2.49          80.28           10.2
         381.62          12.45           2.49          80.28           10.2
         381.75          12.45           2.49          80.28           10.2
         381.87          12.45           2.49          80.28           10.2
         382.00          12.45           2.49          80.28           10.2
         382.12          12.45           2.49          80.28           10.2
         382.26          12.45           2.49          80.28           10.2
         382.39          12.45           2.49          80.28           10.2
         382.53          12.45           2.49          80.28           10.2
         382.67          12.45           2.49          80.28           10.2
         382.81          12.45           2.49          80.28           10.2
         382.95          12.45           2.49          80.28           10.2
         383.09          12.45           2.49          80.28           10.2
         383.21          12.45           2.49          80.28           10.2
         383.34          12.35           2.47          81.45          10.59
         383.46          12.35           2.47          81.45          10.59
         383.59          12.35           2.47          81.45          10.59
         383.71          12.35           2.47          81.45          10.59
         383.84          12.35           2.47          81.45          10.59
         383.96          12.35           2.47          81.45          10.59
         384.10          12.35           2.47          81.45          10.59
         384.23          12.35           2.47          81.45          10.59
         384.37          12.45           2.49          80.28           10.2
         384.51          12.35           2.47          81.45          10.59
         384.63          12.35           2.47          81.45          10.59
         384.76          12.35           2.47          81.45          10.59
         384.88          12.35           2.47          81.45          10.59
         385.01          12.35           2.47          81.45          10.59
         385.13          12.35           2.47          81.45          10.59
         385.26          12.35           2.47          81.45          10.59
         385.38          12.35           2.47          81.45          10.59
         385.51          12.35           2.47          81.45          10.59
         385.63          12.35           2.47          81.45          10.59
         385.76          12.35           2.47          81.45          10.59
         385.88          12.35           2.47          81.45          10.59
         386.00          12.35           2.47          81.45          10.59
         386.13          12.35           2.47          81.45          10.59
         386.25          12.35           2.47          81.45          10.59
         386.38          12.35           2.47          81.45          10.59
         386.50          12.35           2.47          81.45          10.59
         386.63          12.35           2.47          81.45          10.59
         386.75          12.35           2.47          81.45          10.59
         386.88          12.35           2.47          81.45          10.59
         387.00          12.35           2.47          81.45          10.59
         387.13          12.35           2.47          81.45          10.59
         387.25          12.35           2.47          81.45          10.59
         387.38          12.35           2.47          81.45          10.59
         387.50          12.35           2.47          81.45          10.59
         387.63          12.35           2.47          81.45          10.59
         387.75          12.35           2.47          81.45          10.59
         387.88          12.35           2.47          81.45          10.59
         388.00          12.35           2.47          81.45          10.59
         388.13          12.35           2.47          81.45          10.59
         388.25          12.35           2.47          81.45          10.59
         388.38          12.35           2.47          81.45          10.59
         388.50          12.35           2.47          81.45          10.59
         388.63          12.35           2.47          81.45          10.59
         388.75          12.35           2.47          81.45          10.59
         388.88          12.35           2.47          81.45          10.59
         389.00          12.35           2.47          81.45          10.59
         389.13          12.35           2.47          81.45          10.59
         389.25          12.35           2.47          81.45          10.59
         389.38          12.35           2.47          81.45          10.59
         389.50          12.35           2.47          81.45          10.59
         389.63          12.35           2.47          81.45          10.59
         389.75          12.35           2.47          81.45          10.59
         389.88          12.35           2.47          81.45          10.59
         390.00          12.35           2.47          81.45          10.59
         390.13          12.35           2.47          81.45          10.59
         390.25          12.35           2.47          81.45          10.59
         390.38          12.35           2.47          81.45          10.59
         390.50          12.35           2.47          81.45          10.59
         390.63          12.35           2.47          81.45          10.59
         390.75          12.35           2.47          81.45          10.59
         390.88          12.35           2.47          81.45          10.59
         391.00          12.35           2.47          81.45          10.59
         391.12          12.35           2.47          81.45          10.59
         391.25          12.35           2.47          81.45          10.59
         391.37          12.35           2.47          81.45          10.59
         391.50          12.35           2.47          81.45          10.59
         391.62          12.35           2.47          81.45          10.59
         391.76          12.35           2.47          81.45          10.59
         391.89          12.35           2.47          81.45          10.59
         392.03          12.35           2.47          81.45          10.59
         392.17          12.35           2.47          81.45          10.59
         392.29          12.35           2.47          81.45          10.59
         392.42          12.35           2.47          81.45          10.59
         392.54          12.35           2.47          81.45          10.59
         392.67          12.35           2.47          81.45          10.59
         392.79          12.35           2.47          81.45          10.59
         392.92          12.35           2.47          81.45          10.59
         393.04          12.35           2.47          81.45          10.59
         393.17          12.35           2.47          81.45          10.59
         393.29          12.35           2.47          81.45          10.59
         393.41          12.35           2.47          81.45          10.59
         393.54          12.35           2.47          81.45          10.59
         393.66          12.35           2.47          81.45          10.59
         393.79          12.35           2.47          81.45          10.59
         393.91          12.35           2.47          81.45          10.59
         394.04          12.35           2.47          81.45          10.59
         394.16          12.35           2.47          81.45          10.59
         394.29          12.35           2.47          81.45          10.59
         394.41          12.35           2.47          81.45          10.59
         394.54          12.35           2.47          81.45          10.59
         394.66          12.35           2.47          81.45          10.59
         394.79          12.35           2.47          81.45          10.59
         394.91          12.35           2.47          81.45          10.59
         395.04          12.35           2.47          81.45          10.59
         395.16          12.35           2.47          81.45          10.59
         395.29          12.35           2.47          81.45          10.59
         395.41          12.35           2.47          81.45          10.59
         395.55          12.35           2.47          81.45          10.59
         395.68          12.35           2.47          81.45          10.59
         395.80          12.35           2.47          81.45          10.59
         395.93          12.35           2.47          81.45          10.59
         396.05          12.35           2.47          81.45          10.59
         396.18          12.35           2.47          81.45          10.59
         396.30          12.35           2.47          81.45          10.59
         396.43          12.35           2.47          81.45          10.59
         396.55          12.35           2.47          81.45          10.59
         396.68          12.35           2.47          81.45          10.59
         396.80          12.35           2.47          81.45          10.59
         396.93          12.35           2.47          81.45          10.59
         397.05          12.35           2.47          81.45          10.59
         397.18          12.35           2.47          81.45          10.59
         397.30          12.35           2.47          81.45          10.59
         397.43          12.35           2.47          81.45          10.59
         397.55          12.35           2.47          81.45          10.59
         397.68          12.35           2.47          81.45          10.59
         397.80          12.35           2.47          81.45          10.59
         397.93          12.35           2.47          81.45          10.59
         398.05          12.35           2.47          81.45          10.59
         398.17          12.35           2.47          81.45          10.59
         398.30          12.35           2.47          81.45          10.59
         398.42          12.35           2.47          81.45          10.59
         398.55          12.35           2.47          81.45          10.59
         398.67          12.35           2.47          81.45          10.59
         398.80          12.35           2.47          81.45          10.59
         398.92          12.35           2.47          81.45          10.59
         399.05          12.35           2.47          81.45          10.59
         399.17          12.35           2.47          81.45          10.59
         399.30          12.35           2.47          81.45          10.59
         399.42          12.35           2.47          81.45          10.59
         399.55          12.35           2.47          81.45          10.59
         399.67          12.35           2.47          81.45          10.59
         399.80          12.35           2.47          81.45          10.59
         399.92          12.35           2.47          81.45          10.59
         400.05          12.35           2.47          81.45          10.59
         400.17          12.35           2.47          81.45          10.59
         400.30          12.35           2.47          81.45          10.59
         400.42          12.35           2.47          81.45          10.59
         400.55          12.35           2.47          81.45          10.59
         400.68          12.35           2.47          81.45          10.59
         400.81          12.35           2.47          81.45          10.59
         400.95          12.35           2.47          81.45          10.59
         401.07          12.35           2.47          81.45          10.59
         401.20          12.35           2.47          81.45          10.59
         401.32          12.35           2.47          81.45          10.59
         401.46          12.35           2.47          81.45          10.59
         401.61          12.35           2.47          81.45          10.59
         401.73          12.35           2.47          81.45          10.59
         401.87          12.35           2.47          81.45          10.59
         402.01          12.35           2.47          81.45          10.59
         402.15          12.35           2.47          81.45          10.59
         402.29          12.35           2.47          81.45          10.59
         402.43          12.35           2.47          81.45          10.59
         402.56          12.35           2.47          81.45          10.59
         402.68          12.35           2.47          81.45          10.59
         402.81          12.35           2.47          81.45          10.59
         402.93          12.35           2.47          81.45          10.59
         403.05          12.35           2.47          81.45          10.59
         403.18          12.35           2.47          81.45          10.59
         403.30          12.35           2.47          81.45          10.59
         403.43          12.35           2.47          81.45          10.59
         403.55          12.35           2.47          81.45          10.59
         403.68          12.35           2.47          81.45          10.59
         403.80          12.35           2.47          81.45          10.59
         403.93          12.35           2.47          81.45          10.59
         404.05          12.35           2.47          81.45          10.59
         404.18          12.35           2.47          81.45          10.59
         404.30          12.35           2.47          81.45          10.59
         404.43          12.35           2.47          81.45          10.59
         404.55          12.35           2.47          81.45          10.59
         404.68          12.35           2.47          81.45          10.59
         404.80          12.35           2.47          81.45          10.59
         404.93          12.35           2.47          81.45          10.59
         405.05          12.35           2.47          81.45          10.59
         405.18          12.35           2.47          81.45          10.59
         405.30          12.35           2.47          81.45          10.59
         405.43          12.35           2.47          81.45          10.59
         405.55          12.35           2.47          81.45          10.59
         405.68          12.35           2.47          81.45          10.59
         405.80          12.35           2.47          81.45          10.59
         405.93          12.35           2.47          81.45          10.59
         406.05          12.35           2.47          81.45          10.59
         406.18          12.35           2.47          81.45          10.59
         406.30          12.35           2.47          81.45          10.59
         406.43          12.35           2.47          81.45          10.59
         406.55          12.35           2.47          81.45          10.59
         406.68          12.35           2.47          81.45          10.59
         406.80          12.35           2.47          81.45          10.59
         406.93          12.35           2.47          81.45          10.59
         407.05          12.35           2.47          81.45          10.59
         407.18          12.35           2.47          81.45          10.59
         407.30          12.35           2.47          81.45          10.59
         407.43          12.35           2.47          81.45          10.59
         407.55          12.35           2.47          81.45          10.59
         407.68          12.35           2.47          81.45          10.59
         407.80          12.35           2.47          81.45          10.59
         407.92          12.35           2.47          81.45          10.59
         408.05          12.35           2.47          81.45          10.59
         408.17          12.35           2.47          81.45          10.59
         408.30          12.35           2.47          81.45          10.59
         408.42          12.35           2.47          81.45          10.59
         408.55          12.35           2.47          81.45          10.59
         408.67          12.35           2.47          81.45          10.59
         408.80          12.35           2.47          81.45          10.59
         408.92          12.35           2.47          81.45          10.59
         409.05          12.35           2.47          81.45          10.59
         409.17          12.35           2.47          81.45          10.59
         409.30          12.35           2.47          81.45          10.59
         409.42          12.35           2.47          81.45          10.59
         409.55          12.35           2.47          81.45          10.59
         409.67          12.35           2.47          81.45          10.59
         409.80          12.35           2.47          81.45          10.59
         409.92          12.35           2.47          81.45          10.59
         410.05          12.35           2.47          81.45          10.59
         410.17          12.35           2.47          81.45          10.59
         410.31          12.35           2.47          81.45          10.59
         410.45          12.35           2.47          81.45          10.59
         410.59          12.35           2.47          81.45          10.59
         410.73          12.35           2.47          81.45          10.59
         410.86          12.35           2.47          81.45          10.59
         411.00          12.35           2.47          81.45          10.59
         411.14          12.35           2.47          81.45          10.59
         411.28          12.35           2.47          81.45          10.59
         411.42          12.35           2.47          81.45          10.59
         411.54          12.35           2.47          81.45          10.59
         411.67          12.35           2.47          81.45          10.59
         411.79          12.35           2.47          81.45          10.59
         411.92          12.35           2.47          81.45          10.59
         412.04          12.35           2.47          81.45          10.59
         412.17          12.35           2.47          81.45          10.59
         412.29          12.35           2.47          81.45          10.59
         412.43          12.35           2.47          81.45          10.59
         412.57          12.35           2.47          81.45          10.59
         412.71          12.35           2.47          81.45          10.59
         412.85          12.35           2.47          81.45          10.59
         413.00          12.35           2.47          81.45          10.59
         413.12          12.35           2.47          81.45          10.59
         413.24          12.35           2.47          81.45          10.59
         413.37          12.35           2.47          81.45          10.59
         413.49          12.45           2.49          80.28           10.2
         413.62          12.45           2.49          80.28           10.2
         413.74          12.45           2.49          80.28           10.2
         413.87          12.45           2.49          80.28           10.2
         413.99          12.45           2.49          80.28           10.2
         414.12          12.45           2.49          80.28           10.2
         414.24          12.45           2.49          80.28           10.2
         414.37          12.45           2.49          80.28           10.2
         414.49          12.45           2.49          80.28           10.2
         414.62          12.45           2.49          80.28           10.2
         414.74          12.45           2.49          80.28           10.2
         414.87          12.45           2.49          80.28           10.2
         414.99          12.45           2.49          80.28           10.2
         415.12          12.45           2.49          80.28           10.2
         415.24          12.45           2.49          80.28           10.2
         415.37          12.45           2.49          80.28           10.2
         415.49          12.45           2.49          80.28           10.2
         415.61          12.45           2.49          80.28           10.2
         415.74          12.45           2.49          80.28           10.2
         415.86          12.45           2.49          80.28           10.2
         415.99          12.45           2.49          80.28           10.2
         416.11          12.45           2.49          80.28           10.2
         416.24          12.45           2.49          80.28           10.2
         416.36          12.45           2.49          80.28           10.2
         416.49          12.45           2.49          80.28           10.2
         416.61          12.45           2.49          80.28           10.2
         416.74          12.45           2.49          80.28           10.2
         416.86          12.45           2.49          80.28           10.2
         416.99          12.45           2.49          80.28           10.2
         417.11          12.45           2.49          80.28           10.2
         417.24          12.45           2.49          80.28           10.2
         417.36          12.45           2.49          80.28           10.2
         417.49          12.45           2.49          80.28           10.2
         417.61          12.45           2.49          80.28           10.2
         417.74          12.45           2.49          80.28           10.2
         417.88          12.45           2.49          80.28           10.2
         418.00          12.45           2.49          80.28           10.2
         418.13          12.45           2.49          80.28           10.2
         418.25          12.45           2.49          80.28           10.2
         418.38          12.45           2.49          80.28           10.2
         418.50          12.45           2.49          80.28           10.2
         418.63          12.45           2.49          80.28           10.2
         418.75          12.45           2.49          80.28           10.2
         418.88          12.45           2.49          80.28           10.2
         419.00          12.45           2.49          80.28           10.2
         419.13          12.45           2.49          80.28           10.2
         419.25          12.45           2.49          80.28           10.2
         419.38          12.45           2.49          80.28           10.2
         419.50          12.45           2.49          80.28           10.2
         419.63          12.45           2.49          80.28           10.2
         419.75          12.45           2.49          80.28           10.2
         419.88          12.45           2.49          80.28           10.2
         420.00          12.45           2.49          80.28           10.2
         420.13          12.45           2.49          80.28           10.2
         420.25          12.45           2.49          80.28           10.2
         420.37          12.45           2.49          80.28           10.2
         420.50          12.45           2.49          80.28           10.2
         420.64          12.45           2.49          80.28           10.2
         420.78          12.45           2.49          80.28           10.2
         420.90          12.45           2.49          80.28           10.2
         421.04          12.45           2.49          80.28           10.2
         421.18          12.45           2.49          80.28           10.2
         421.31          12.45           2.49          80.28           10.2
         421.43          12.45           2.49          80.28           10.2
         421.56          12.45           2.49          80.28           10.2
         421.68          12.45           2.49          80.28           10.2
         421.81          12.45           2.49          80.28           10.2
         421.93          12.45           2.49          80.28           10.2
         422.06          12.45           2.49          80.28           10.2
         422.18          12.45           2.49          80.28           10.2
         422.31          12.45           2.49          80.28           10.2
         422.43          12.45           2.49          80.28           10.2
         422.55          12.45           2.49          80.28           10.2
         422.68          12.45           2.49          80.28           10.2
         422.80          12.45           2.49          80.28           10.2
         422.93          12.45           2.49          80.28           10.2
         423.05          12.45           2.49          80.28           10.2
         423.18          12.45           2.49          80.28           10.2
         423.30          12.45           2.49          80.28           10.2
         423.43          12.45           2.49          80.28           10.2
         423.57          12.45           2.49          80.28           10.2
         423.70          12.45           2.49          80.28           10.2
         423.82          12.45           2.49          80.28           10.2
         423.95          12.45           2.49          80.28           10.2
         424.07          12.45           2.49          80.28           10.2
         424.20          12.45           2.49          80.28           10.2
         424.32          12.45           2.49          80.28           10.2
         424.45          12.45           2.49          80.28           10.2
         424.57          12.45           2.49          80.28           10.2
         424.70          12.45           2.49          80.28           10.2
         424.82          12.45           2.49          80.28           10.2
         424.95          12.45           2.49          80.28           10.2
         425.07          12.45           2.49          80.28           10.2
         425.20          12.45           2.49          80.28           10.2
         425.32          12.45           2.49          80.28           10.2
         425.44          12.45           2.49          80.28           10.2
         425.57          12.45           2.49          80.28           10.2
         425.69          12.45           2.49          80.28           10.2
         425.82          12.45           2.49          80.28           10.2
         425.94          12.45           2.49          80.28           10.2
         426.07          12.45           2.49          80.28           10.2
         426.19          12.45           2.49          80.28           10.2
         426.32          12.45           2.49          80.28           10.2
         426.44          12.45           2.49          80.28           10.2
         426.57          12.45           2.49          80.28           10.2
         426.69          12.45           2.49          80.28           10.2
         426.82          12.45           2.49          80.28           10.2
         426.94          12.45           2.49          80.28           10.2
         427.07          12.45           2.49          80.28           10.2
         427.19          12.45           2.49          80.28           10.2
         427.31          12.45           2.49          80.28           10.2
         427.44          12.45           2.49          80.28           10.2
         427.56          12.45           2.49          80.28           10.2
         427.69          12.45           2.49          80.28           10.2
         427.81          12.45           2.49          80.28           10.2
         427.94          12.45           2.49          80.28           10.2
         428.06          12.45           2.49          80.28           10.2
         428.19          12.45           2.49          80.28           10.2
         428.31          12.45           2.49          80.28           10.2
         428.44          12.45           2.49          80.28           10.2
         428.56          12.45           2.49          80.28           10.2
         428.69          12.45           2.49          80.28           10.2
         428.83          12.45           2.49          80.28           10.2
         428.97          12.45           2.49          80.28           10.2
         429.09          12.45           2.49          80.28           10.2
         429.22          12.45           2.49          80.28           10.2
         429.34          12.45           2.49          80.28           10.2
         429.47          12.45           2.49          80.28           10.2
         429.59          12.45           2.49          80.28           10.2
         429.72          12.45           2.49          80.28           10.2
         429.86          12.45           2.49          80.28           10.2
         429.98          12.45           2.49          80.28           10.2
         430.11          12.45           2.49          80.28           10.2
         430.23          12.45           2.49          80.28           10.2
         430.36          12.45           2.49          80.28           10.2
         430.48          12.45           2.49          80.28           10.2
         430.61          12.45           2.49          80.28           10.2
         430.73          12.45           2.49          80.28           10.2
         430.86          12.45           2.49          80.28           10.2
         430.98          12.45           2.49          80.28           10.2
         431.11          12.45           2.49          80.28           10.2
         431.23          12.45           2.49          80.28           10.2
         431.36          12.45           2.49          80.28           10.2
         431.48          12.45           2.49          80.28           10.2
         431.61          12.45           2.49          80.28           10.2
         431.73          12.45           2.49          80.28           10.2
         431.86          12.45           2.49          80.28           10.2
         431.98          12.45           2.49          80.28           10.2
         432.11          12.45           2.49          80.28           10.2
         432.23          12.45           2.49          80.28           10.2
         432.35          12.45           2.49          80.28           10.2
         432.48          12.45           2.49          80.28           10.2
         432.60          12.45           2.49          80.28           10.2
         432.73          12.45           2.49          80.28           10.2
         432.85          12.45           2.49          80.28           10.2
         432.98          12.45           2.49          80.28           10.2
         433.10          12.45           2.49          80.28           10.2
         433.23          12.45           2.49          80.28           10.2
         433.35          12.45           2.49          80.28           10.2
         433.48          12.45           2.49          80.28           10.2
         433.60          12.45           2.49          80.28           10.2
         433.73          12.45           2.49          80.28           10.2
         433.85          12.45           2.49          80.28           10.2
         433.98          12.45           2.49          80.28           10.2
         434.10          12.45           2.49          80.28           10.2
         434.23          12.45           2.49          80.28           10.2
         434.35          12.45           2.49          80.28           10.2
         434.48          12.45           2.49          80.28           10.2
         434.60          12.45           2.49          80.28           10.2
         434.72          12.45           2.49          80.28           10.2
         434.85          12.45           2.49          80.28           10.2
         434.97          12.45           2.49          80.28           10.2
         435.10          12.45           2.49          80.28           10.2
         435.22          12.45           2.49          80.28           10.2
         435.35          12.45           2.49          80.28           10.2
         435.47          12.45           2.49          80.28           10.2
         435.60          12.45           2.49          80.28           10.2
         435.72          12.45           2.49          80.28           10.2
         435.85          12.45           2.49          80.28           10.2
         435.97          12.45           2.49          80.28           10.2
         436.10          12.45           2.49          80.28           10.2
         436.22          12.45           2.49          80.28           10.2
         436.35          12.45           2.49          80.28           10.2
         436.47          12.45           2.49          80.28           10.2
         436.60          12.45           2.49          80.28           10.2
         436.72          12.45           2.49          80.28           10.2
         436.85          12.45           2.49          80.28           10.2
         436.99          12.45           2.49          80.28           10.2
         437.11          12.45           2.49          80.28           10.2
         437.24          12.45           2.49          80.28           10.2
         437.36          12.45           2.49          80.28           10.2
         437.49          12.45           2.49          80.28           10.2
